id	project_id	captured_date	created_date	type	software_version_id	device_id	event_info
562411	367	2021-06-09 08:11:00+00	2021-06-09 08:16:35.6691+00	trace	4344	6679	"{""reason"": 1}"
565008	367	2021-06-09 08:11:00+00	2021-06-10 08:05:48.699714+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 459, ""i2c_accel_ms"": 55425, ""cpu_active_ms"": 71062, ""charge_time_ms"": 0, ""flash_bytes_read"": 100463, ""cpu_deep_sleep_ms"": 35928937, ""battery_perc_delta"": 9, ""flash_bytes_written"": 10008, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 6561, ""main_task_stack_unused_bytes"": 512}}"
565009	367	2021-06-09 10:11:00+00	2021-06-09 19:33:26.845049+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 449, ""i2c_accel_ms"": 27070, ""cpu_active_ms"": 40103, ""charge_time_ms"": 0, ""flash_bytes_read"": 100303, ""cpu_deep_sleep_ms"": 35959896, ""battery_perc_delta"": 5, ""flash_bytes_written"": 10011, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 6561, ""main_task_stack_unused_bytes"": 512}}"
565010	367	2021-06-09 11:11:00+00	2021-06-09 20:42:02.160922+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 444, ""i2c_accel_ms"": 50645, ""cpu_active_ms"": 51030, ""charge_time_ms"": 0, ""flash_bytes_read"": 100321, ""cpu_deep_sleep_ms"": 35948969, ""battery_perc_delta"": 7, ""flash_bytes_written"": 10091, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 6436, ""main_task_stack_unused_bytes"": 512}}"
565011	367	2021-06-09 12:11:00+00	2021-06-10 06:48:18.67249+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 437, ""i2c_accel_ms"": 576652, ""cpu_active_ms"": 721792, ""charge_time_ms"": 0, ""flash_bytes_read"": 100603, ""cpu_deep_sleep_ms"": 35278207, ""battery_perc_delta"": 50, ""flash_bytes_written"": 100026, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 6436, ""main_task_stack_unused_bytes"": 512}}"
565012	367	2021-06-09 13:11:00+00	2021-06-10 01:38:43.874461+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 386, ""i2c_accel_ms"": 626180, ""cpu_active_ms"": 771138, ""charge_time_ms"": 0, ""flash_bytes_read"": 100116, ""cpu_deep_sleep_ms"": 35228861, ""battery_perc_delta"": 55, ""flash_bytes_written"": 100021, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 6283, ""main_task_stack_unused_bytes"": 512}}"
562412	367	2021-06-09 14:11:00+00	2021-06-09 16:18:49.993944+00	trace	4344	6679	"{""reason"": 1}"
565013	367	2021-06-09 14:11:00+00	2021-06-10 06:00:32.135854+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 331, ""i2c_accel_ms"": 652086, ""cpu_active_ms"": 805876, ""charge_time_ms"": 0, ""flash_bytes_read"": 100009, ""cpu_deep_sleep_ms"": 35194123, ""battery_perc_delta"": 58, ""flash_bytes_written"": 100016, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 6026, ""main_task_stack_unused_bytes"": 512}}"
565014	367	2021-06-09 16:11:00+00	2021-06-09 18:20:28.317523+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 273, ""i2c_accel_ms"": 630293, ""cpu_active_ms"": 795068, ""charge_time_ms"": 0, ""flash_bytes_read"": 100870, ""cpu_deep_sleep_ms"": 35204931, ""battery_perc_delta"": 57, ""flash_bytes_written"": 100079, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 5801, ""main_task_stack_unused_bytes"": 512}}"
565015	367	2021-06-09 18:11:00+00	2021-06-10 15:13:44.936726+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 215, ""i2c_accel_ms"": 600947, ""cpu_active_ms"": 757847, ""charge_time_ms"": 0, ""flash_bytes_read"": 100155, ""cpu_deep_sleep_ms"": 35242152, ""battery_perc_delta"": 53, ""flash_bytes_written"": 100043, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 5688, ""main_task_stack_unused_bytes"": 512}}"
565016	367	2021-06-09 19:11:00+00	2021-06-10 17:56:17.566873+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 161, ""i2c_accel_ms"": 586208, ""cpu_active_ms"": 737734, ""charge_time_ms"": 0, ""flash_bytes_read"": 100428, ""cpu_deep_sleep_ms"": 35262265, ""battery_perc_delta"": 51, ""flash_bytes_written"": 100083, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 5635, ""main_task_stack_unused_bytes"": 512}}"
562413	367	2021-06-09 20:11:00+00	2021-06-10 18:59:43.691486+00	trace	4344	6679	"{""reason"": 2}"
565017	367	2021-06-09 20:11:00+00	2021-06-10 17:03:16.885623+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 110, ""i2c_accel_ms"": 630135, ""cpu_active_ms"": 797423, ""charge_time_ms"": 0, ""flash_bytes_read"": 100521, ""cpu_deep_sleep_ms"": 35202576, ""battery_perc_delta"": 57, ""flash_bytes_written"": 100080, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 5403, ""main_task_stack_unused_bytes"": 512}}"
565018	367	2021-06-09 22:11:00+00	2021-06-10 18:44:31.12193+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 52, ""i2c_accel_ms"": 653070, ""cpu_active_ms"": 803936, ""charge_time_ms"": 0, ""flash_bytes_read"": 100707, ""cpu_deep_sleep_ms"": 35196063, ""battery_perc_delta"": 58, ""flash_bytes_written"": 100036, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 5152, ""main_task_stack_unused_bytes"": 512}}"
562414	367	2021-06-10 02:11:00+00	2021-06-10 04:56:39.992573+00	trace	4344	6679	"{""reason"": 2}"
565019	367	2021-06-10 03:11:00+00	2021-06-10 20:52:34.092221+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 897, ""i2c_accel_ms"": 47339, ""cpu_active_ms"": 53669, ""charge_time_ms"": 2000000, ""flash_bytes_read"": 100290, ""cpu_deep_sleep_ms"": 35946330, ""battery_perc_delta"": 7, ""flash_bytes_written"": 10034, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 13005, ""main_task_stack_unused_bytes"": 601}}"
565020	367	2021-06-10 04:11:00+00	2021-06-10 05:09:15.091122+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 889, ""i2c_accel_ms"": 61050, ""cpu_active_ms"": 68858, ""charge_time_ms"": 0, ""flash_bytes_read"": 100610, ""cpu_deep_sleep_ms"": 35931141, ""battery_perc_delta"": 9, ""flash_bytes_written"": 10096, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12732, ""main_task_stack_unused_bytes"": 539}}"
565021	367	2021-06-10 05:11:00+00	2021-06-10 05:39:55.721866+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 879, ""i2c_accel_ms"": 36123, ""cpu_active_ms"": 49192, ""charge_time_ms"": 0, ""flash_bytes_read"": 100320, ""cpu_deep_sleep_ms"": 35950807, ""battery_perc_delta"": 6, ""flash_bytes_written"": 10058, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12623, ""main_task_stack_unused_bytes"": 539}}"
565022	367	2021-06-10 06:11:00+00	2021-06-10 12:27:47.106357+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 873, ""i2c_accel_ms"": 35361, ""cpu_active_ms"": 54354, ""charge_time_ms"": 0, ""flash_bytes_read"": 100754, ""cpu_deep_sleep_ms"": 35945645, ""battery_perc_delta"": 7, ""flash_bytes_written"": 10099, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12471, ""main_task_stack_unused_bytes"": 539}}"
562415	367	2021-06-10 08:11:00+00	2021-06-10 11:21:52.473697+00	trace	4344	6679	"{""reason"": 2}"
565023	367	2021-06-10 08:11:00+00	2021-06-10 08:47:00.998262+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 865, ""i2c_accel_ms"": 43394, ""cpu_active_ms"": 49099, ""charge_time_ms"": 0, ""flash_bytes_read"": 100263, ""cpu_deep_sleep_ms"": 35950900, ""battery_perc_delta"": 6, ""flash_bytes_written"": 10044, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12362, ""main_task_stack_unused_bytes"": 539}}"
565024	367	2021-06-10 09:11:00+00	2021-06-11 08:53:11.136114+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 858, ""i2c_accel_ms"": 59654, ""cpu_active_ms"": 62533, ""charge_time_ms"": 0, ""flash_bytes_read"": 100998, ""cpu_deep_sleep_ms"": 35937466, ""battery_perc_delta"": 8, ""flash_bytes_written"": 10093, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12141, ""main_task_stack_unused_bytes"": 539}}"
565025	367	2021-06-10 10:11:00+00	2021-06-10 16:29:23.204304+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 850, ""i2c_accel_ms"": 35715, ""cpu_active_ms"": 54402, ""charge_time_ms"": 0, ""flash_bytes_read"": 100081, ""cpu_deep_sleep_ms"": 35945597, ""battery_perc_delta"": 7, ""flash_bytes_written"": 10031, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 11988, ""main_task_stack_unused_bytes"": 539}}"
565026	367	2021-06-10 11:11:00+00	2021-06-11 08:43:08.118441+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 842, ""i2c_accel_ms"": 574802, ""cpu_active_ms"": 720065, ""charge_time_ms"": 0, ""flash_bytes_read"": 100655, ""cpu_deep_sleep_ms"": 35279934, ""battery_perc_delta"": 50, ""flash_bytes_written"": 100058, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 11988, ""main_task_stack_unused_bytes"": 539}}"
565027	367	2021-06-10 12:11:00+00	2021-06-10 22:41:20.699088+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 792, ""i2c_accel_ms"": 633619, ""cpu_active_ms"": 803613, ""charge_time_ms"": 0, ""flash_bytes_read"": 100764, ""cpu_deep_sleep_ms"": 35196386, ""battery_perc_delta"": 58, ""flash_bytes_written"": 100092, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 11738, ""main_task_stack_unused_bytes"": 539}}"
565028	367	2021-06-10 13:11:00+00	2021-06-10 22:46:59.732854+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 734, ""i2c_accel_ms"": 638613, ""cpu_active_ms"": 805383, ""charge_time_ms"": 0, ""flash_bytes_read"": 100145, ""cpu_deep_sleep_ms"": 35194616, ""battery_perc_delta"": 58, ""flash_bytes_written"": 100089, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 11482, ""main_task_stack_unused_bytes"": 539}}"
562416	367	2021-06-10 14:11:00+00	2021-06-10 14:15:24.876953+00	trace	4344	6679	"{""reason"": 2}"
565029	367	2021-06-10 14:11:00+00	2021-06-11 14:00:20.76367+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 675, ""i2c_accel_ms"": 633548, ""cpu_active_ms"": 792726, ""charge_time_ms"": 0, ""flash_bytes_read"": 100853, ""cpu_deep_sleep_ms"": 35207273, ""battery_perc_delta"": 57, ""flash_bytes_written"": 100028, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 11264, ""main_task_stack_unused_bytes"": 539}}"
565030	367	2021-06-10 16:11:00+00	2021-06-11 10:54:56.341067+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 618, ""i2c_accel_ms"": 635108, ""cpu_active_ms"": 794300, ""charge_time_ms"": 0, ""flash_bytes_read"": 100655, ""cpu_deep_sleep_ms"": 35205699, ""battery_perc_delta"": 57, ""flash_bytes_written"": 100035, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 11042, ""main_task_stack_unused_bytes"": 539}}"
565031	367	2021-06-10 17:11:00+00	2021-06-11 02:29:00.405386+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 560, ""i2c_accel_ms"": 610046, ""cpu_active_ms"": 765434, ""charge_time_ms"": 0, ""flash_bytes_read"": 100986, ""cpu_deep_sleep_ms"": 35234565, ""battery_perc_delta"": 54, ""flash_bytes_written"": 100062, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 10906, ""main_task_stack_unused_bytes"": 539}}"
565032	367	2021-06-10 18:11:00+00	2021-06-11 05:19:25.872205+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 506, ""i2c_accel_ms"": 622381, ""cpu_active_ms"": 769941, ""charge_time_ms"": 0, ""flash_bytes_read"": 100244, ""cpu_deep_sleep_ms"": 35230058, ""battery_perc_delta"": 54, ""flash_bytes_written"": 100030, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 10757, ""main_task_stack_unused_bytes"": 539}}"
562417	367	2021-06-10 20:11:00+00	2021-06-11 01:23:59.989449+00	trace	4344	6679	"{""reason"": 1}"
565033	367	2021-06-10 20:11:00+00	2021-06-11 17:52:27.022478+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 451, ""i2c_accel_ms"": 622962, ""cpu_active_ms"": 769133, ""charge_time_ms"": 0, ""flash_bytes_read"": 100378, ""cpu_deep_sleep_ms"": 35230866, ""battery_perc_delta"": 54, ""flash_bytes_written"": 100081, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 10610, ""main_task_stack_unused_bytes"": 539}}"
565034	367	2021-06-10 21:11:00+00	2021-06-11 07:55:34.243414+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 396, ""i2c_accel_ms"": 604882, ""cpu_active_ms"": 761943, ""charge_time_ms"": 0, ""flash_bytes_read"": 100274, ""cpu_deep_sleep_ms"": 35238056, ""battery_perc_delta"": 54, ""flash_bytes_written"": 100087, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 10485, ""main_task_stack_unused_bytes"": 539}}"
565035	367	2021-06-10 22:11:00+00	2021-06-11 01:36:34.553092+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 342, ""i2c_accel_ms"": 622493, ""cpu_active_ms"": 786817, ""charge_time_ms"": 0, ""flash_bytes_read"": 100180, ""cpu_deep_sleep_ms"": 35213182, ""battery_perc_delta"": 56, ""flash_bytes_written"": 100002, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 10285, ""main_task_stack_unused_bytes"": 539}}"
565036	367	2021-06-10 23:11:00+00	2021-06-11 16:53:05.420427+00	heartbeat	4358	6679	"{""metrics"": {""battery_perc"": 285, ""i2c_accel_ms"": 622712, ""cpu_active_ms"": 777965, ""charge_time_ms"": 0, ""flash_bytes_read"": 100666, ""cpu_deep_sleep_ms"": 35222034, ""battery_perc_delta"": 55, ""flash_bytes_written"": 100100, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 10112, ""main_task_stack_unused_bytes"": 539}}"
565037	367	2021-06-11 01:11:00+00	2021-06-11 16:07:14.994986+00	heartbeat	4359	6679	"{""metrics"": {""battery_perc"": 229, ""i2c_accel_ms"": 586883, ""cpu_active_ms"": 731442, ""charge_time_ms"": 0, ""flash_bytes_read"": 100212, ""cpu_deep_sleep_ms"": 35268557, ""battery_perc_delta"": 51, ""flash_bytes_written"": 100034, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 10112, ""main_task_stack_unused_bytes"": 539}}"
562418	367	2021-06-11 02:11:00+00	2021-06-11 13:46:38.419253+00	trace	4344	6679	"{""reason"": 2}"
565038	367	2021-06-11 02:11:00+00	2021-06-11 18:42:55.011657+00	heartbeat	4359	6679	"{""metrics"": {""battery_perc"": 178, ""i2c_accel_ms"": 629500, ""cpu_active_ms"": 790983, ""charge_time_ms"": 0, ""flash_bytes_read"": 100409, ""cpu_deep_sleep_ms"": 35209016, ""battery_perc_delta"": 57, ""flash_bytes_written"": 100075, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 9900, ""main_task_stack_unused_bytes"": 539}}"
565039	367	2021-06-11 03:11:00+00	2021-06-12 02:31:59.745405+00	heartbeat	4359	6679	"{""metrics"": {""battery_perc"": 121, ""i2c_accel_ms"": 634182, ""cpu_active_ms"": 787377, ""charge_time_ms"": 0, ""flash_bytes_read"": 100352, ""cpu_deep_sleep_ms"": 35212622, ""battery_perc_delta"": 56, ""flash_bytes_written"": 100071, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 9698, ""main_task_stack_unused_bytes"": 539}}"
565040	367	2021-06-11 04:11:00+00	2021-06-11 14:58:55.401403+00	heartbeat	4359	6679	"{""metrics"": {""battery_perc"": 64, ""i2c_accel_ms"": 569101, ""cpu_active_ms"": 723482, ""charge_time_ms"": 0, ""flash_bytes_read"": 100871, ""cpu_deep_sleep_ms"": 35276517, ""battery_perc_delta"": 50, ""flash_bytes_written"": 100014, ""flash_sector_erases"": 4, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 9698, ""main_task_stack_unused_bytes"": 539}}"
565041	367	2021-06-11 05:11:00+00	2021-06-11 06:51:39.593777+00	heartbeat	4359	6679	"{""metrics"": {""battery_perc"": 14, ""i2c_accel_ms"": 612793, ""cpu_active_ms"": 778258, ""charge_time_ms"": 0, ""flash_bytes_read"": 100235, ""cpu_deep_sleep_ms"": 35221741, ""battery_perc_delta"": 55, ""flash_bytes_written"": 100010, ""flash_sector_erases"": 5, ""i2c_accel_samples_read"": 360000, ""mem_heap_remaining_bytes"": 9524, ""main_task_stack_unused_bytes"": 539}}"
562419	367	2021-06-11 08:11:00+00	2021-06-12 07:33:29.450485+00	trace	4344	6679	"{""reason"": 32770}"
565042	367	2021-06-11 08:11:00+00	2021-06-11 11:36:01.790919+00	heartbeat	4359	6679	"{""metrics"": {""battery_perc"": 901, ""i2c_accel_ms"": 49947, ""cpu_active_ms"": 49936, ""charge_time_ms"": 2000000, ""flash_bytes_read"": 100942, ""cpu_deep_sleep_ms"": 35950063, ""battery_perc_delta"": 6, ""flash_bytes_written"": 10077, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 13036, ""main_task_stack_unused_bytes"": 612}}"
565043	367	2021-06-11 09:11:00+00	2021-06-11 22:28:44.307395+00	heartbeat	4359	6679	"{""metrics"": {""battery_perc"": 894, ""i2c_accel_ms"": 38336, ""cpu_active_ms"": 37533, ""charge_time_ms"": 0, ""flash_bytes_read"": 100153, ""cpu_deep_sleep_ms"": 35962466, ""battery_perc_delta"": 5, ""flash_bytes_written"": 10004, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 13036, ""main_task_stack_unused_bytes"": 605}}"
565044	367	2021-06-11 10:11:00+00	2021-06-11 16:29:31.249875+00	heartbeat	4359	6679	"{""metrics"": {""battery_perc"": 888, ""i2c_accel_ms"": 37504, ""cpu_active_ms"": 56305, ""charge_time_ms"": 0, ""flash_bytes_read"": 100177, ""cpu_deep_sleep_ms"": 35943694, ""battery_perc_delta"": 7, ""flash_bytes_written"": 10036, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12867, ""main_task_stack_unused_bytes"": 605}}"
565045	367	2021-06-11 11:11:00+00	2021-06-12 01:29:33.923409+00	heartbeat	4359	6679	"{""metrics"": {""battery_perc"": 881, ""i2c_accel_ms"": 46968, ""cpu_active_ms"": 55871, ""charge_time_ms"": 0, ""flash_bytes_read"": 100400, ""cpu_deep_sleep_ms"": 35944128, ""battery_perc_delta"": 7, ""flash_bytes_written"": 10008, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12702, ""main_task_stack_unused_bytes"": 605}}"
565046	367	2021-06-11 12:11:00+00	2021-06-12 11:16:26.452867+00	heartbeat	4359	6679	"{""metrics"": {""battery_perc"": 873, ""i2c_accel_ms"": 58980, ""cpu_active_ms"": 69414, ""charge_time_ms"": 0, ""flash_bytes_read"": 100707, ""cpu_deep_sleep_ms"": 35930585, ""battery_perc_delta"": 9, ""flash_bytes_written"": 10042, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12424, ""main_task_stack_unused_bytes"": 605}}"
565047	367	2021-06-11 13:11:00+00	2021-06-12 11:28:28.93383+00	heartbeat	4359	6679	"{""metrics"": {""battery_perc"": 863, ""i2c_accel_ms"": 53055, ""cpu_active_ms"": 64275, ""charge_time_ms"": 0, ""flash_bytes_read"": 100849, ""cpu_deep_sleep_ms"": 35935724, ""battery_perc_delta"": 8, ""flash_bytes_written"": 10040, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 12189, ""main_task_stack_unused_bytes"": 605}}"
562420	367	2021-06-11 14:11:00+00	2021-06-12 11:11:27.737718+00	trace	4344	6679	"{""reason"": 32770}"
565048	367	2021-06-11 15:11:00+00	2021-06-12 10:31:58.811583+00	heartbeat	4360	6679	"{""metrics"": {""battery_perc"": 854, ""i2c_accel_ms"": 58698, ""cpu_active_ms"": 65191, ""charge_time_ms"": 0, ""flash_bytes_read"": 100266, ""cpu_deep_sleep_ms"": 35934808, ""battery_perc_delta"": 9, ""flash_bytes_written"": 10051, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 11946, ""main_task_stack_unused_bytes"": 605}}"
565049	367	2021-06-11 16:11:00+00	2021-06-12 00:49:21.569049+00	heartbeat	4360	6679	"{""metrics"": {""battery_perc"": 845, ""i2c_accel_ms"": 34401, ""cpu_active_ms"": 49222, ""charge_time_ms"": 0, ""flash_bytes_read"": 100013, ""cpu_deep_sleep_ms"": 35950777, ""battery_perc_delta"": 6, ""flash_bytes_written"": 10100, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 11836, ""main_task_stack_unused_bytes"": 605}}"
565050	367	2021-06-11 18:11:00+00	2021-06-12 05:04:37.636636+00	heartbeat	4360	6679	"{""metrics"": {""battery_perc"": 838, ""i2c_accel_ms"": 49519, ""cpu_active_ms"": 66943, ""charge_time_ms"": 0, ""flash_bytes_read"": 100785, ""cpu_deep_sleep_ms"": 35933056, ""battery_perc_delta"": 9, ""flash_bytes_written"": 10016, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 11579, ""main_task_stack_unused_bytes"": 539}}"
565051	367	2021-06-11 19:11:00+00	2021-06-12 17:23:05.840989+00	heartbeat	4360	6679	"{""metrics"": {""battery_perc"": 829, ""i2c_accel_ms"": 30314, ""cpu_active_ms"": 48111, ""charge_time_ms"": 0, ""flash_bytes_read"": 100366, ""cpu_deep_sleep_ms"": 35951888, ""battery_perc_delta"": 6, ""flash_bytes_written"": 10054, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 11479, ""main_task_stack_unused_bytes"": 539}}"
562421	367	2021-06-11 20:11:00+00	2021-06-12 11:41:36.37546+00	trace	4344	6679	"{""reason"": 37888}"
565052	367	2021-06-11 20:11:00+00	2021-06-12 04:08:48.180214+00	heartbeat	4360	6679	"{""metrics"": {""battery_perc"": 822, ""i2c_accel_ms"": 43404, ""cpu_active_ms"": 53184, ""charge_time_ms"": 0, ""flash_bytes_read"": 100032, ""cpu_deep_sleep_ms"": 35946815, ""battery_perc_delta"": 7, ""flash_bytes_written"": 10021, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 11336, ""main_task_stack_unused_bytes"": 539}}"
565053	367	2021-06-11 21:11:00+00	2021-06-11 22:26:47.188311+00	heartbeat	4360	6679	"{""metrics"": {""battery_perc"": 815, ""i2c_accel_ms"": 46014, ""cpu_active_ms"": 65363, ""charge_time_ms"": 0, ""flash_bytes_read"": 100053, ""cpu_deep_sleep_ms"": 35934636, ""battery_perc_delta"": 9, ""flash_bytes_written"": 10001, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 11092, ""main_task_stack_unused_bytes"": 539}}"
565054	367	2021-06-11 22:11:00+00	2021-06-11 23:51:56.721603+00	heartbeat	4360	6679	"{""metrics"": {""battery_perc"": 806, ""i2c_accel_ms"": 57299, ""cpu_active_ms"": 68415, ""charge_time_ms"": 0, ""flash_bytes_read"": 100400, ""cpu_deep_sleep_ms"": 35931584, ""battery_perc_delta"": 9, ""flash_bytes_written"": 10085, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 10822, ""main_task_stack_unused_bytes"": 539}}"
565055	367	2021-06-11 23:11:00+00	2021-06-12 13:23:17.242279+00	heartbeat	4360	6679	"{""metrics"": {""battery_perc"": 796, ""i2c_accel_ms"": 46739, ""cpu_active_ms"": 48498, ""charge_time_ms"": 0, ""flash_bytes_read"": 100607, ""cpu_deep_sleep_ms"": 35951501, ""battery_perc_delta"": 6, ""flash_bytes_written"": 10040, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 10718, ""main_task_stack_unused_bytes"": 539}}"
565056	367	2021-06-12 00:11:00+00	2021-06-12 01:48:59.452906+00	heartbeat	4360	6679	"{""metrics"": {""battery_perc"": 790, ""i2c_accel_ms"": 40789, ""cpu_active_ms"": 52439, ""charge_time_ms"": 0, ""flash_bytes_read"": 100381, ""cpu_deep_sleep_ms"": 35947560, ""battery_perc_delta"": 7, ""flash_bytes_written"": 10088, ""flash_sector_erases"": 0, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 10582, ""main_task_stack_unused_bytes"": 539}}"
565057	367	2021-06-12 01:11:00+00	2021-06-12 01:31:23.164785+00	heartbeat	4360	6679	"{""metrics"": {""battery_perc"": 782, ""i2c_accel_ms"": 44338, ""cpu_active_ms"": 63471, ""charge_time_ms"": 0, ""flash_bytes_read"": 100160, ""cpu_deep_sleep_ms"": 35936528, ""battery_perc_delta"": 8, ""flash_bytes_written"": 10053, ""flash_sector_erases"": 1, ""i2c_accel_samples_read"": 36000, ""mem_heap_remaining_bytes"": 10354, ""main_task_stack_unused_bytes"": 539}}"
562422	367	2021-06-12 02:11:00+00	2021-06-12 11:23:51.547198+00	trace	4344	6679	"{""reason"": 1}"
